ar %D8%A7%D9%8A%D9%83%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A9_%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D9%82%D8%A9_%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D8%A9 1 18211
de Muda 4 42785
zh %E9%AB%98%E9%9B%84%E5%B7%9E 2 47089
en Chittagong_University 2 184276
ja F-ZERO%E3%81%AE%E7%99%BB%E5%A0%B4%E4%BA%BA%E7%89%A9 1 56809
en %D9%A1 1 43609
it.d auf_Wiedersehen 1 7717
en One_Night_Stand_(movie) 3 34827
id Templat:Lepturinae 1 10279
en Atacama_Desert 44 1882077
en Cry_baby 2 16784
pl Imad%C5%82o 3 32403
fr Wujek_(Lublin) 1 14039
nl Sergio_P%C3%A9rez 1 18332
en Mercury_Redstone_BD 3 74976
www.wd Special:EntityData/Q5373898.php 1 703
en Special:RecentChangesLinked/File:TomRegan2.jpg 1 10017
cs %C4%8Colek_horsk%C3%BD 2 25076
commons.m File:Kinkaku3402CBcropped.jpg 1 16267
en File:Anthony_Ashley-Cooper,_1st_Earl_of_Shaftesbury.jpg 1 11138
en Proposed_top-level_domain 1 19170
tr Kepler-22b 2 30082
commons.m File:Amartya_Sen_NIH.jpg 1 9691
es Categor%C3%ADa:Campeonatos_de_f%C3%BAtbol_desaparecidos_entre_clubes_de_Inglaterra 2 7198
en Hot_Cop 2 42473
en.b Chemistry_101/Elements_and_Atoms:_The_Basics_of_Chemistry/The_Importance_of_Chemistry 1 8092
en Mao_Hengfeng 1 13256
en Special:MobileDiff/351947248 1 5696
ko %EB%AA%85%ED%83%90%EC%A0%95_%EC%BD%94%EB%82%9C:_%EC%88%9C%ED%9D%91%EC%9D%98_%EC%95%85%EB%AA%BD 3 37992
en File:AmphoePattaya_2004.PNG 1 8974
hu Fony 1 22569
en User:Vaibhav_Alpha/sandbox 1 10322
nds Ware_County 1 10588
en Visa_requirements_for_Georgian_citizens 2 76194
commons.m File:Taipei_Songshan_Airport_1st_and_2nd_Parking_Lots.JPG 2 19266
de The_Artist_(Film) 1 30268
fr Sp%C3%A9cial:Pages_li%C3%A9es/Discussion:IEEE_802.3j 1 6134
en Noun_compound 3 129397
de Ulli_Kaden 4 41660
hsb Wikipedija:Kor%C4%8Dma 1 76537
is Marten_J._Waefelaers 1 5044
ar %D9%8A%D9%87%D9%88%D8%AF_%D8%B3%D9%81%D8%A7%D8%B1%D8%AF%D9%8A%D9%88%D9%86 1 31417
ru %D0%9C%D0%B8%D1%80_%D0%B3%D0%BB%D0%B0%D0%B7%D0%B0%D0%BC%D0%B8_%D0%93%D0%B0%D1%80%D0%BF%D0%B0 2 33748
zh %E9%BE%99%E4%B9%89%E5%92%8C 1 9371
en Special:Export/Arik_Lavie 1 4060
ru %D0%A4%D0%B5%D1%8F_%D0%9C%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B0 9 215343
en Fieldston_School 1 24664
uk %D0%90%D0%BB%D1%8C%D1%84%D1%80%D0%B5%D0%B4_%D0%9D%D0%BE%D0%B1%D0%B5%D0%BB%D1%8C 2 40220
en James_Frey_(disambiguation) 1 7088
www.wd Q11158 2 0
de Ezard_Hau%C3%9Fmann 3 31852
fa %D8%B4%DA%A9%D9%88%D9%87_%D9%82%D8%A7%D8%B3%D9%85%E2%80%8C%D9%86%DB%8C%D8%A7 1 9851
sv Special:Senaste_relaterade_%C3%A4ndringar/Diskussion:Ceraclea_vertreesi 1 7158
it Discussione:William_Wallace 1 6928
pt Um_S%C3%B3_Cora%C3%A7%C3%A3o 3 64188
en Stephen_Jerzak 1 16367
kk %D0%90%D1%80%D0%BD%D0%B0%D0%B9%D1%8B:%D0%9C%D1%8B%D0%BD%D0%B4%D0%B0_%D1%81%D1%96%D0%BB%D1%82%D0%B5%D0%B3%D0%B5%D0%BD%D0%B4%D0%B5%D1%80/%D0%90%D1%80%D0%BD%D0%B0%D0%B9%D1%8B:MobileLanguages/%D0%A8%D1%96%D1%80%D0%BA%D0%B5%D0%B9%D0%BB%D1%96_%D0%B0%D1%83%D1%8B%D0%BB%D0%B4%D1%8B%D2%9B_%D0%BE%D0%BA%D1%80%D1%83%D0%B3%D1%96 1 6572
tr.mw tr 149169 1919079733
